ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
4.922481084114096,228.81006607519183,355.75213775638696,7.604395636628305,1007.2804488988024,27.49203898120041,14.72878449069601,104.13809939430917,2.961577798368011,1
8.036588808682021,455.0084992685678,304.76895755506195,5.290537392862473,851.496037223588,33.182057413912474,17.92316207570434,78.6047903056174,2.5755424575799606,0
6.296907026481403,321.3567267779918,265.2904962133761,7.638069242898666,871.3627449293845,23.217530158095183,12.572492487865183,104.78290718164742,2.8608363417127687,0
4.941341328928361,320.4608745004245,274.1967246965091,5.034878348516513,691.3806133852788,27.6032497691767,12.430529090551005,100.22799557817532,3.4225987732714795,1
5.578993188680091,375.9709464598949,384.1239336020724,5.683036634253146,851.496037223588,26.3071660659362,15.853511282484462,105.2749411224274,3.7615560403917216,0
4.367326710472334,345.7668541654155,295.18297292089403,6.788084874363991,816.8558335191707,25.97136763908583,15.732394680094274,126.13674581090764,2.867620035525905,1
6.606360539697264,280.8805676489412,368.76104568050704,7.526813223255591,727.8540970444354,25.502415662334,15.395956391655538,81.58967376734432,4.076084407540474,1
6.387965066941943,289.00894455818207,394.2915491873296,6.843353408884932,845.439622310821,23.47698696610493,8.790888125457125,58.03781856822501,0.6604008518673777,1
5.646128048319322,383.2280271910274,402.7504872220761,8.544655567422181,851.496037223588,26.952712483276493,14.619973042095369,108.80807675215236,3.6934992440093968,0
8.000466788043617,335.31807043400903,313.78441608471286,7.838518569135632,851.496037223588,24.69858080080801,16.747866736930927,100.16987726517073,1.817532888975531,0
5.858779998687498,259.7447859641853,326.40303397415573,5.998918798590352,851.496037223588,25.802040373959617,16.0195391398625,61.28199305523525,2.7802905456448515,0
6.353284266191574,286.370661831072,391.98878489962846,6.2596569334988805,796.7765338307055,25.95998814999499,10.013948078609204,108.80066176322144,2.104419922016145,1
8.324025871819869,426.1636590682151,234.47065192497436,7.603588886499576,893.6630284607409,24.58438371318977,6.6428699356352565,116.9740685869966,4.542081503589128,0
6.4050336565195805,218.54483697490556,438.4244781369039,6.095630724226748,887.6518276942593,25.66921185163245,15.517289611777109,78.34143677479337,3.547224345981874,0
6.926372742410915,276.9255013541129,224.0790086588012,9.458345688048215,1168.4593156135936,23.295369951625453,9.50676577373986,141.53373252150575,2.9283799545107354,1
6.4050336565195805,232.8047508790639,281.57597147858814,5.089334320984968,972.5078482464036,25.01363540814437,11.60415969804164,107.86028565424552,2.626356569558262,0
3.951161205491397,290.832935352072,281.12446616083423,8.778350056392712,813.7017252193834,31.246845352999998,10.794567275879542,90.1440498031408,3.4290952797427345,0
